filename,r2,rmse,season,fractional_forest_cover,condition,region,checkpoint_name,month
LC09_20220810_FSC97_51.14210655426586_-125.29760999191114.tif,0.0925745452314311,0.1014077588915824,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220810_FSC97_51.800877318841664_-126.04192847571578.tif,0.6357271028153283,0.0738779753446579,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC0_59.236433378906916_-124.4370461255746.tif,0.0,0.008733881637454,summer,0.9711,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC0_59.28236288399327_-123.84524935687098.tif,0.0,0.0153588615357875,summer,0.9894,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC0_59.49618883411219_-126.13073377182288.tif,0.0,0.0971471816301345,summer,0.9446,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC0_59.8022989536756950_-124.119451031218020.tif,0.0,0.013648247346282,summer,0.9777,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC0_60.20379204504952_-124.62244311346609.tif,0.0,0.011703273281455,summer,0.6187,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC0_60.395313014737646_-123.20233962768029.tif,0.0,0.0147563917562365,summer,0.7815,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC0_60.41441372640213_-124.60640091132053.tif,0.0,0.0178885199129581,summer,0.9552,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC0_60.7707869604953_-124.07735113930997.tif,0.0,0.0035948473960161,summer,0.9087,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC0_60.84566405252991_-123.80514253989327.tif,0.0,0.0599850304424762,summer,0.9894,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC0_61.00892283894717_-125.56704199185333.tif,0.0,0.0154839670285582,summer,0.1366,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC1_59.44716992198687_-125.83575531266013.tif,-0.1621161408905869,0.1079613789916038,summer,0.7583,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC1_59.454795082403570_-125.84334056956621.tif,-8.994105324957951,0.3352741003036499,summer,0.7805,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC1_59.7183080464856_-125.43450338229171.tif,0.5217097592794573,0.0486956760287284,summer,0.0577,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC1_59.72053737509067_-125.43500729910032.tif,-0.0819989085187578,0.0732416361570358,summer,0.0504,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC1_59.72215444761664_-125.43406801379017.tif,0.6744503280087333,0.0401747561991214,summer,0.0304,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC1_59.72312250693512_-125.43744278597846.tif,0.33410719309415,0.0574575066566467,summer,0.0233,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC1_59.72425945130072_-125.43010817516416.tif,0.0134030416101595,0.0699382126331329,summer,0.0153,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC2_59.383047407972940_-125.65878144291706.tif,0.369165276429201,0.1116722449660301,summer,0.9037,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220815_FSC3_59.45447121493149_-125.84001461392099.tif,-1.8225407908741853,0.2924429178237915,summer,0.6199,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC0_53.69413337527273_-121.05540194942186.tif,0.0,0.0041192760691046,summer,0.9357,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC0_53.893475796311910_-121.52729898679301.tif,0.0,0.0112474635243415,summer,0.9754,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC0_54.19564121914463_-121.69743781013553.tif,0.0,0.0630882009863853,summer,0.951,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC0_54.22658972365868_-120.47387689510614.tif,0.0,0.0123692452907562,summer,0.0612,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC0_54.35515876014542_-120.65198914655866.tif,0.0,0.0234958566725254,summer,0.3302,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC0_54.492353189339430_-122.39603146095266.tif,0.0,0.0013749962672591,summer,0.9295,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC0_54.87592050111662_-121.1849582738592.tif,0.0,0.0028489059768617,summer,0.8638,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC0_54.966216258499834_-122.51513540635925.tif,0.0,0.0048022978007793,summer,0.9534,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC0_55.20127825489015_-121.20308701811629.tif,0.0,0.010353410616517,summer,0.9491,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC0_55.32847127689394_-122.12394140698665.tif,0.0,0.0080936504527926,summer,0.2398,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC100_53.761799596252615_-122.76769620253609.tif,0.0,0.0688847377896308,summer,0.8533,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC100_53.775068330459966_-122.83342906540855.tif,0.0,0.1693916618824005,summer,0.9039,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC100_53.77902556641321_-122.86465712324097.tif,0.0,0.0911168083548545,summer,0.5829,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC100_53.81848996460382_-123.09015241975077.tif,0.0,0.1649347841739654,summer,0.807,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC100_53.84760117195753_-122.87193176315297.tif,0.0,0.0394361615180969,summer,0.9425,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC100_53.85020475179668_-122.89161394202415.tif,0.0,0.0614948607981205,summer,0.6936,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC100_53.851485187877806_-122.975420644669410.tif,0.0,0.1250166296958923,summer,0.4331,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC100_53.85227163585526000_-122.94697145705433.tif,0.0,0.1888640969991684,summer,0.9123,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC100_53.87338525287878_-122.93215056280509.tif,0.0,0.5361452698707581,summer,0.8952,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC100_53.875029404270826_-122.90111525438142.tif,0.0,0.6394479870796204,summer,0.5904,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC11_54.19661363173669_-121.05686815020368.tif,0.8257298345996411,0.1227254346013069,summer,0.0415,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC11_54.21351059712574_-121.13319002081232.tif,0.9403043117387708,0.0740473270416259,summer,0.0026,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC13_54.526312221266735_-121.12590083083762.tif,0.7424678399922346,0.1340725272893905,summer,0.008,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC13_54.59668602541923_-121.54812588808994.tif,0.8102318920843024,0.1193187311291694,summer,0.0078,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC14_54.49849037332894_-121.45099071906952.tif,0.8851016133776278,0.1026508286595344,summer,0.0227,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC15_53.4985430920989_-120.92967328426818.tif,0.8670412039705765,0.1179804429411888,summer,0.0249,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC15_54.21674429463351_-121.09950857584317.tif,0.931163952182002,0.0876721739768982,summer,0.0025,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC17_54.41277439638221_-121.1810932543523.tif,0.8341590269244435,0.1370003372430801,summer,0.0026,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC18_54.41023352212992_-120.89591913945473.tif,0.92087950432067,0.1028598248958587,summer,0.0049,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC19_54.16256070159158_-120.70327054220625.tif,0.9163637713638606,0.1085218787193298,summer,0.0005,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC1_53.53993576577284_-121.1286037640365.tif,0.6490267356116266,0.0700599402189254,summer,0.0839,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC1_54.34043269512781_-120.93842331192901.tif,-0.2018748410312425,0.0914079621434211,summer,0.1081,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC1_54.55476971733462_-120.99492518608844.tif,0.2436202898259745,0.0887784957885742,summer,0.0533,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC21_54.19450529962326_-120.558310920776580.tif,0.7587733854557721,0.1967274099588394,summer,0.0137,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC21_54.41912432102382_-121.00555484466526.tif,0.9748271985214448,0.0628608763217926,summer,0.0031,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC22_54.417127572887956_-120.87992436936477.tif,0.9391934315955012,0.0944482833147049,summer,0.0311,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC23_54.18916836938532_-120.562147498252.tif,0.7532730439298683,0.1981971263885498,summer,0.0002,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC24_54.429343408660145_-121.167053695711190.tif,0.9146492634984916,0.1156304627656936,summer,0.0354,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC25_54.43030161052616_-121.13308347654564.tif,0.9375274006342978,0.1000641137361526,summer,0.0024,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC26_54.49219481295285_-120.98171478360229.tif,0.8903409352130647,0.1219871342182159,summer,0.0161,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC27_54.411526831917975_-120.89556065982768.tif,0.9877694522160996,0.0473103187978267,summer,0.0052,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC28_54.50342356787833_-121.123212932517030.tif,0.9376007920708016,0.10260471701622,summer,0.0005,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC29_54.417186904013360_-121.16390349201795.tif,0.9043150282699348,0.1165772154927253,summer,0.0001,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC2_54.55204705889301_-120.996150880568680.tif,0.6984311502105851,0.077487014234066,summer,0.0124,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC31_54.478736057209450_-120.96786471458647.tif,0.975894061340218,0.0635852515697479,summer,0.0036,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC33_54.171430862059310_-120.59697601632725.tif,0.8299321461081154,0.1904218941926956,summer,0.0007,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC33_54.17365668691385_-121.01861609230893.tif,0.95216496497793,0.0934646502137184,summer,0.001,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC33_54.474231913264690_-120.95751522270547.tif,0.9680512882283856,0.0770307034254074,summer,0.0204,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC34_54.28810086336759_-120.73722712456609.tif,0.9004469985172657,0.1443633288145065,summer,0.001,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC35_54.47894087463684_-120.97106623963546.tif,0.9596850302611292,0.0880774334073066,summer,0.0105,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC35_54.50950961085960_-121.43444068791622.tif,0.9142942211281926,0.1153108179569244,summer,0.0005,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC36_54.11940689657975_-121.05195227265581.tif,0.8528567882829445,0.1699979752302169,summer,0.0101,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC36_54.486697469145966_-120.9779194914922.tif,0.9079049297162506,0.1359102874994278,summer,0.0022,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC38_54.512713887823840_-121.3084762448309.tif,0.8697619867936427,0.1492063254117965,summer,0.0106,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC3_54.411031537718870_-121.189970404241630.tif,0.6574522470850059,0.0790630802512168,summer,0.0084,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC3_54.5425120921259750_-121.1306420595528.tif,0.655238161125496,0.0652819648385047,summer,0.0115,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC3_54.8599807131302_-121.88136676183356.tif,0.700941979248906,0.0852547511458396,summer,0.0038,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC41_54.4526389235235_-120.9176218733961300.tif,0.9549645360306368,0.0960704609751701,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC42_54.430015089935786_-121.16363918640548.tif,0.914470973161617,0.1315231174230575,summer,0.0407,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC42_54.53097358067612_-121.36636969984286.tif,0.8798522171003416,0.136282593011856,summer,0.0003,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC42_54.53443167161054_-121.408192711316490.tif,0.84782952955376,0.1668729484081268,summer,0.0002,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC43_54.512600563625035_-121.43918254347189.tif,0.9055989867682036,0.1338867247104644,summer,0.0007,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC44_54.4177949995025_-120.99167655894672.tif,0.9426918403785188,0.1118758544325828,summer,0.0001,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC44_54.4209191226708_-121.16537387694252.tif,0.8626873142867,0.1574580818414688,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC47_54.42277901007649_-121.16415877039589.tif,0.8655700978671251,0.1669260263442993,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC47_54.42544533097352_-120.89127750045905000.tif,0.949242736300492,0.1031497418880462,summer,0.0001,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC49_54.42709215659599_-120.89095996030301.tif,0.9420569444501814,0.1103446334600448,summer,0.0001,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC4_54.08370531051703_-120.6289972711556.tif,0.4678696935820826,0.131833016872406,summer,0.0162,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC4_54.2570343116196840_-120.8191115293609.tif,0.6182451977670289,0.1211058944463729,summer,0.0342,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC52_54.57013988966183_-121.46365341997827.tif,0.9025783787965622,0.1446721255779266,summer,0.016,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC53_54.41704954575502_-120.88675884672742.tif,0.9531381734087788,0.1002827510237693,summer,0.0003,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC53_54.43218904344861_-121.16168129695569.tif,0.9051356625770978,0.1364355534315109,summer,0.0442,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC53_54.432313381457085_-121.16149044448525.tif,0.9519836197261454,0.0970668122172355,summer,0.0442,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC55_54.41805914609629_-121.15257156113123.tif,0.9487138157913666,0.1051440238952636,summer,0.0007,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC55_54.41927816993151_-121.1579929369842.tif,0.868153498016402,0.1635059565305709,summer,0.0001,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC55_54.41929207166299_-121.15721279479455.tif,0.8824848987607461,0.1543640345335006,summer,0.0001,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC55_54.421649935134546_-120.89349285809364.tif,0.9119892533781924,0.1372806578874588,summer,0.0001,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC56_54.189273883669166_-120.569595414180380.tif,0.9378624609231556,0.1161553338170051,summer,0.0001,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC62_54.56989066929219_-121.46166319081149.tif,0.920474777849078,0.1257534325122833,summer,0.0155,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC64_54.091897968872390_-120.63653590624703.tif,0.9369578202345692,0.1120722889900207,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC64_54.18046150224267_-120.59330324186479.tif,0.9832769399708138,0.0585771650075912,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC68_54.40096423667696_-121.14967727505307.tif,0.9341866214552336,0.1068807691335678,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC71_54.09481866284022_-120.64521209587538.tif,0.948620555767742,0.093084268271923,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC72_54.09186458676965_-120.652268188862850.tif,0.8666410071821148,0.1409719735383987,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC74_54.092429455466025_-120.65335940788799.tif,0.9070453600906416,0.1120124757289886,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC74_54.45751619051833_-120.94237769111338.tif,0.934995163851266,0.0981182157993316,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC75_54.45639219442828_-120.940940290593960.tif,0.92654265233991,0.1033483445644378,summer,0.0001,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC82_54.458029467637665_-120.93822321857272.tif,0.9118868060124472,0.095986858010292,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC89_54.18508789227096_-120.58398081431278.tif,0.9185612851881102,0.0749818012118339,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220819_FSC9_54.50440628667236_-121.3221580890651.tif,0.909444519612996,0.0764593482017517,summer,0.0026,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC0_56.60936479097587_-131.90032025082218.tif,0.0,0.0008419789373874,summer,0.5113,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC0_56.62758773293225_-131.08642804284466.tif,0.0,0.0854380577802658,summer,0.0268,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC0_56.72500441419805_-129.915112103849.tif,0.0,0.0020298317540436,summer,0.7284,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC0_56.8742882387523_-132.59650100139933.tif,0.0,0.0022323955781757,summer,0.8674,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC0_57.0815925638821750_-130.38186749445072.tif,0.0,0.1156694740056991,summer,0.7435,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC0_57.725880910223204_-132.34248825794617.tif,0.0,0.0015010117786005,summer,0.7574,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC0_57.84364434490726_-130.70951768615004.tif,0.0,0.0077768578194081,summer,0.1292,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC0_57.88396200917742_-132.13781780323967.tif,0.0,0.019068730995059,summer,0.0579,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC0_57.909528251898344_-132.047039336038040.tif,0.0,0.0099189793691039,summer,0.0628,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC0_57.95245503880725_-129.56462110701330.tif,0.0,0.0043702558614313,summer,0.9421,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC100_57.10247125209911_-132.23940689755767.tif,0.0,0.0801552534103393,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC11_57.07152216806091_-131.82984327912112.tif,0.8731348462431089,0.1064642742276191,summer,0.0642,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC12_57.064644279415450_-132.619293656513920.tif,0.650089780573348,0.1677953600883484,summer,0.1409,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC13_56.504879888523554_-130.4168735314619.tif,0.8331618619121893,0.133778378367424,summer,0.0995,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC13_57.07625968537114_-131.94971845143905.tif,0.8459872410651106,0.1215220242738723,summer,0.0383,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC13_57.17023548840564_-132.34277092892677.tif,0.8753033448674717,0.109963372349739,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC13_57.206888424720596_-130.78991674358053.tif,0.783227291550773,0.1482947170734405,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC13_57.34017016869197_-131.4983890605529.tif,0.8851992844835069,0.1139696836471557,summer,0.0748,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC14_57.013099059641384_-132.59009685744275.tif,0.7237703753243863,0.1642937809228897,summer,0.0147,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC15_57.33604870207516_-130.9523804516284.tif,0.6817803923862515,0.1947943717241287,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC16_56.80179543492072_-132.19113841444587.tif,0.9268845363522012,0.0926104113459587,summer,0.098,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC1_57.28819175478182_-130.6945790567354.tif,0.9820078449161584,0.0130098350346088,summer,0.0002,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC1_57.429394356961616_-129.64993655551763.tif,0.6360932316436769,0.0708871707320213,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC21_57.50601861254617_-132.45463248545795.tif,0.8168449288517571,0.1593813747167587,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC22_57.91866478818895_-132.24187410190768.tif,0.891027171180731,0.1305871605873108,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC23_57.0140914182072200_-130.809792042407080.tif,0.8902709739055853,0.1248533204197883,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC23_57.93661814800693_-132.36201265702957.tif,0.8507811320078789,0.1550792753696441,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC24_56.86536314641616_-130.78786983067678.tif,0.7242439675347798,0.2030489146709442,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC24_57.04667559685295_-130.75261494754147.tif,0.7704696065228732,0.1837321072816848,summer,0.0002,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC26_56.88118108242171_-132.55223198356538.tif,0.8683182389751645,0.1442940384149551,summer,0.0073,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC27_56.91388696987926_-131.39418066577397.tif,0.8947112844999047,0.1361569017171859,summer,0.0108,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC28_56.6484567927582_-130.94116762988943.tif,0.8807500197285206,0.1455330848693847,summer,0.0001,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC28_57.41851613971752_-131.33979898795695.tif,0.9807332007545884,0.0603831112384796,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC2_56.516611789015045_-131.52328569703167.tif,0.4533910718338033,0.094403862953186,summer,0.1155,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC2_56.88276095956218_-129.92490373723555.tif,-4.043282355077467,0.2867333590984344,summer,0.0086,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC2_57.47575315918461_-130.557366462568.tif,0.8803699421767864,0.0484226085245609,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC31_57.04857035706707_-129.98294756166482.tif,0.8680311330512002,0.1675033569335937,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC32_57.16789669879513_-131.4746927919355.tif,0.6695414450985622,0.2542552053928375,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC33_56.259084954533215_-130.33021376925532.tif,0.9690217857030116,0.0808815881609916,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC35_56.27196297984233_-130.36283426453284.tif,0.9751236761533336,0.0722497627139091,summer,0.0002,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC35_57.23528259547883_-132.47170651094262.tif,0.8991789412908282,0.1401165723800659,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC37_56.2854071513390150_-130.2064323812878.tif,0.8803551931935305,0.1503374725580215,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC37_56.99713162522914_-129.84084008117463.tif,0.9446345615571428,0.1108960211277008,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC38_56.291991296779440_-130.3381895094355.tif,0.9420092414170468,0.1057012677192688,summer,0.0006,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC38_56.90427411695819_-131.9908666772208.tif,0.918619636505702,0.1343542784452438,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC39_56.850205935356016_-131.41026775330468.tif,0.8865491226460654,0.1571558266878128,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC3_56.62153690874258_-131.9770924218617.tif,0.8139425570562336,0.0646198019385337,summer,0.2732,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC3_56.815155242232755_-132.1032280463708.tif,0.3076227292553909,0.1161938458681106,summer,0.0016,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC41_57.3734062376497_-132.054690427753430.tif,0.8302138572205576,0.1887688040733337,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC41_57.56807863757387_-132.10345970405933.tif,0.929491178093993,0.1241906434297561,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC43_56.41806406189225_-130.32266288741718.tif,0.975685062641839,0.0753763541579246,summer,0.0022,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC44_56.522652067479480_-131.4969500990453.tif,0.780240057175094,0.2047946006059646,summer,0.0003,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC45_56.3717080064416_-130.20561185450813.tif,0.9514019894244912,0.1025405824184417,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC45_57.344810657740304_-131.207024596106120.tif,0.94124868311177,0.1095387414097786,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC46_56.96742484977971_-130.06375501978562.tif,0.9117971282809296,0.1445425301790237,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC46_57.4503088138801_-131.21335683876126.tif,0.947676592472116,0.1019921079277992,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC47_56.88316194328747_-131.87821385345288.tif,0.8667305228828776,0.1580096185207367,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC48_56.75948120511769_-131.1218351300839.tif,0.9841875757520662,0.0609984919428825,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC4_56.84415723936341_-132.18692942211445.tif,0.830131127719761,0.0801879614591598,summer,0.0062,clouds_1y17j4tq_with,rockies,seasons,08
LC09_20220820_FSC4_57.417232065021494_-130.74504749270318.tif,0.7154945981099203,0.0878680795431137,summer,0.0,clouds_1y17j4tq_with,rockies,seasons,08
