filename,rmse,condition,region,month,fractional_forest_cover,season
LC09_20220807_FSC35_51.757083730087494_-117.10140255397529.tif,0.1605317861446248,clear,rockies,8,0.0006,summer
LC09_20220807_FSC36_51.163767644129386_-116.01564364665072.tif,0.1449653076344278,clear,rockies,8,0.0108,summer
LC09_20220807_FSC37_50.845045355512620_-117.30326529646715.tif,0.1971155013916332,clear,rockies,8,0.0153,summer
LC09_20220807_FSC37_51.13183379273626_-118.06056938157384.tif,0.1694499816534761,clear,rockies,8,0.0052,summer
LC09_20220807_FSC37_51.61605721431307_-116.04841051260235.tif,0.1499127149298511,clear,rockies,8,0.0003,summer
LC09_20220807_FSC39_50.79565981063407_-116.981805131952240.tif,0.1078979565551668,clear,rockies,8,0.0,summer
LC09_20220807_FSC39_51.09275518987701_-117.35510585358985.tif,0.1668841388600295,clear,rockies,8,0.0041,summer
LC09_20220807_FSC3_52.2846184166557250_-117.16464098400895.tif,0.0424518235886194,clear,rockies,8,0.0452,summer
LC09_20220807_FSC41_50.7888659262584300_-116.94511938858903.tif,0.1210161324217819,clear,rockies,8,0.0007,summer
LC09_20220807_FSC41_50.878293604795196_-117.08170504997962.tif,0.2093881861287252,clear,rockies,8,0.0303,summer
LC09_20220807_FSC41_51.01889486559961_-116.08339409752539.tif,0.1439525460701593,clear,rockies,8,0.0001,summer
LC09_20220807_FSC41_51.14864615548124_-116.0145084889188.tif,0.1772506280226927,clear,rockies,8,0.0001,summer
LC09_20220807_FSC41_51.44009879670329_-115.88650061966754.tif,0.1538684295364053,clear,rockies,8,0.0006,summer
LC09_20220807_FSC44_51.10128657372319_-117.994054955568130.tif,0.1397979605962488,clear,rockies,8,0.0025,summer
LC09_20220807_FSC45_51.10214492186273_-118.06668136930058.tif,0.1719268026027,clear,rockies,8,0.0086,summer
LC09_20220807_FSC47_51.13876619902069_-118.06579361750812.tif,0.149185087207278,clear,rockies,8,0.0001,summer
LC09_20220807_FSC47_52.17034207925431_-117.20414622287554.tif,0.1604276790706885,clear,rockies,8,0.0,summer
LC09_20220807_FSC48_50.86349584824098_-117.338165974206490.tif,0.1341981293050524,clear,rockies,8,0.0082,summer
LC09_20220807_FSC51_50.902331875635674_-117.13365599290965.tif,0.2223110323252529,clear,rockies,8,0.0062,summer
LC09_20220807_FSC51_51.10938350647968_-117.34735432583763.tif,0.1163319198237616,clear,rockies,8,0.0045,summer
LC09_20220807_FSC51_51.66876013352109_-117.8519618182704.tif,0.0954107512663976,clear,rockies,8,0.0074,summer
LC09_20220807_FSC51_52.44885105787533_-118.02697803281518.tif,0.1814013785453055,clear,rockies,8,0.0,summer
LC09_20220807_FSC52_51.70065956293545_-116.13112311579633.tif,0.1202890177830889,clear,rockies,8,0.0006,summer
LC09_20220807_FSC52_51.72455822427561_-116.57861310211727.tif,0.1831102548250926,clear,rockies,8,0.0068,summer
LC09_20220807_FSC53_51.23028324878772_-117.45117339629046.tif,0.1250860907644545,clear,rockies,8,0.0107,summer
LC09_20220807_FSC53_51.704498120920240_-117.88526284317898.tif,0.0823583203686108,clear,rockies,8,0.0164,summer
LC09_20220807_FSC57_50.96681863951965_-117.07675718097575.tif,0.1800685518515558,clear,rockies,8,0.0064,summer
LC09_20220807_FSC58_52.163230057095690_-116.97174524947262.tif,0.1700700496609759,clear,rockies,8,0.0003,summer
LC09_20220807_FSC5_51.18734906446446_-117.38718618227962.tif,0.0885741622166169,clear,rockies,8,0.0004,summer
LC09_20220807_FSC5_51.8978360269221_-118.04965845785986.tif,0.122181134070713,clear,rockies,8,0.2907,summer
LC09_20220807_FSC5_52.57687736094888_-117.343443171259270.tif,0.0479911544439546,clear,rockies,8,0.0002,summer
LC09_20220807_FSC61_51.66193283153028_-117.78841180240809.tif,0.186485965998139,clear,rockies,8,0.0053,summer
LC09_20220807_FSC62_51.15641509509415400_-116.29184105128952.tif,0.1654839683995068,clear,rockies,8,0.0023,summer
LC09_20220807_FSC62_51.214459517966034_-117.57403505692629.tif,0.1393824407137743,clear,rockies,8,0.0,summer
LC09_20220807_FSC63_51.11078828436968_-117.349224109903250.tif,0.1131927867082672,clear,rockies,8,0.0049,summer
LC09_20220807_FSC63_51.178960082810875_-118.54504726657052.tif,0.1882892379807907,clear,rockies,8,0.0002,summer
LC09_20220807_FSC63_51.65837120800619_-117.78263696702874.tif,0.1797666577544534,clear,rockies,8,0.0,summer
LC09_20220807_FSC64_52.64400597284038_-117.40057730585454.tif,0.1333451078347777,clear,rockies,8,0.0,summer
LC09_20220807_FSC65_50.83523782956537_-117.04840052178896.tif,0.1547335711898735,clear,rockies,8,0.0001,summer
LC09_20220807_FSC67_51.78156567475606_-118.18607862026215.tif,0.200224281876253,clear,rockies,8,0.0004,summer
LC09_20220807_FSC69_52.27056731326506_-117.80574703528634.tif,0.1248101501311413,clear,rockies,8,0.0,summer
LC09_20220807_FSC72_51.03710292616556_-117.70213529811006.tif,0.137638257219176,clear,rockies,8,0.0001,summer
LC09_20220807_FSC72_51.80464423782535_-117.01981065439023.tif,0.1273456150162422,clear,rockies,8,0.0014,summer
LC09_20220807_FSC74_51.199336069240715_-117.57883289615502.tif,0.194496960182927,clear,rockies,8,0.0,summer
LC09_20220807_FSC74_52.27311129180627_-117.80975238222773.tif,0.0998702314898924,clear,rockies,8,0.0,summer
LC09_20220807_FSC76_50.77284227945915_-116.81756641062378.tif,0.0963698225060779,clear,rockies,8,0.0,summer
LC09_20220807_FSC78_50.95703428312682_-117.37330995407402.tif,0.1374074182437289,clear,rockies,8,0.0,summer
LC09_20220807_FSC78_51.063432310269704_-117.33604164484186.tif,0.1564756391213199,clear,rockies,8,0.001,summer
LC09_20220807_FSC78_51.572704260473856_-118.3461149147104.tif,0.1598683834211182,clear,rockies,8,0.0001,summer
LC09_20220807_FSC79_50.81032394528856_-116.97932683530406.tif,0.110224360048255,clear,rockies,8,0.0012,summer
LC09_20220807_FSC79_51.75996721166285_-116.28621571325164.tif,0.1553990572937901,clear,rockies,8,0.0021,summer
LC09_20220807_FSC81_51.698386568741945_-116.80433271002845.tif,0.0858701680008401,clear,rockies,8,0.0,summer
LC09_20220807_FSC82_52.530839728804864_-117.31480203736906.tif,0.070601512284296,clear,rockies,8,0.0036,summer
LC09_20220807_FSC83_50.76182433978917_-116.87343806375765.tif,0.1270566586244317,clear,rockies,8,0.0,summer
LC09_20220807_FSC83_50.79217482672803_-116.93227103045038.tif,0.0914440953136839,clear,rockies,8,0.0002,summer
LC09_20220807_FSC83_51.32650514985894_-117.88659410775115.tif,0.1747546611250166,clear,rockies,8,0.0001,summer
LC09_20220807_FSC84_50.79314801907104_-116.93429855605389.tif,0.0954010840815326,clear,rockies,8,0.0002,summer
LC09_20220807_FSC84_50.96089386499883_-117.51364904475267.tif,0.1935911178640053,clear,rockies,8,0.0005,summer
LC09_20220807_FSC84_52.206741976513236_-117.60224971399664.tif,0.1138367882223921,clear,rockies,8,0.0,summer
LC09_20220807_FSC86_51.78391372350175_-118.21872852833202.tif,0.1333349733374826,clear,rockies,8,0.0005,summer
LC09_20220807_FSC88_51.20310920589546_-117.480505424093820.tif,0.1059717080347663,clear,rockies,8,0.0,summer
LC09_20220807_FSC8_51.81878877760179_-116.54077455048662.tif,0.1687702069311283,clear,rockies,8,0.0202,summer
LC09_20220807_FSC91_51.07517071889436_-117.64215295655548.tif,0.1184632500662821,clear,rockies,8,0.0,summer
LC09_20220807_FSC92_51.27473681965763_-117.94893113755761.tif,0.0994237583467739,clear,rockies,8,0.0008,summer
LC09_20220807_FSC92_52.112938515502854_-117.25359791272338.tif,0.1290816442103726,clear,rockies,8,0.001,summer
LC09_20220807_FSC92_52.19294973001965_-117.88758175936587.tif,0.1210793041263541,clear,rockies,8,0.0,summer
LC09_20220807_FSC93_51.216946288262456_-118.46228924100969.tif,0.0953532703331709,clear,rockies,8,0.0,summer
LC09_20220807_FSC94_52.2110028897407_-117.5839140530864.tif,0.1009539052914887,clear,rockies,8,0.0,summer
LC09_20220807_FSC95_51.27778097377806400_-117.94509465650479.tif,0.1073142243811149,clear,rockies,8,0.0,summer
LC09_20220807_FSC95_52.2598578850424150_-117.82978171646138.tif,0.1169696346281437,clear,rockies,8,0.0,summer
LC09_20220807_FSC95_52.54991764009955_-117.32555546029647.tif,0.088045227616236,clear,rockies,8,0.0,summer
LC09_20220807_FSC97_51.1949637881912240_-117.53648395799651.tif,0.0393421440299592,clear,rockies,8,0.0,summer
LC09_20220807_FSC9_51.94402325915164_-116.61274449314315.tif,0.085448838466149,clear,rockies,8,0.0017,summer
LC09_20220810_FSC0_51.22655263432893_-124.20046292782892.tif,0.0651285963424825,clear,rockies,8,0.2596,summer
LC09_20220810_FSC0_51.432251518507925_-125.72350720934662.tif,0.0212573496756607,clear,rockies,8,0.8323,summer
LC09_20220810_FSC0_51.6073899683217260_-124.77138452007110.tif,0.0160963162351781,clear,rockies,8,0.902,summer
LC09_20220810_FSC0_51.617572986856665_-123.420617730918080.tif,0.0193798561779897,clear,rockies,8,0.6643,summer
LC09_20220810_FSC0_51.63980286007788_-124.939341846082.tif,0.0271035453729361,clear,rockies,8,0.9642,summer
LC09_20220810_FSC0_51.70852897755549_-125.77737578134192.tif,0.0179077063406104,clear,rockies,8,0.8448,summer
LC09_20220810_FSC0_51.80290448304439_-123.27324154320056.tif,0.0001053753210748,clear,rockies,8,0.5521,summer
LC09_20220810_FSC0_51.917622438371005_-125.26844123893669.tif,0.0183523575645003,clear,rockies,8,0.9602,summer
LC09_20220810_FSC0_52.001901349127785_-125.11272639527974.tif,0.0135280945867538,clear,rockies,8,0.905,summer
