filename,rmse,condition,region,month,fractional_forest_cover,season
LC09_20220601_FSC32_62.45731807405706_-128.62155471685614.tif,0.4818541101315833,clear,rockies,6,0.6485,late
LC09_20220601_FSC33_62.68001100109032_-126.02202787352306.tif,0.4798683634082096,clear,rockies,6,0.0023,late
LC09_20220601_FSC35_62.26242751487222_-127.51799559061737.tif,0.4731663831853748,clear,rockies,6,0.2432,late
LC09_20220601_FSC35_63.27977439601566_-128.41162512048788.tif,0.4615578180071036,clear,rockies,6,0.3274,late
LC09_20220601_FSC35_63.85937632183175_-128.1299782497365.tif,0.4733862629933804,clear,rockies,6,0.0197,late
LC09_20220601_FSC39_62.46123296504572_-127.68034873751857.tif,0.4781984802434472,clear,rockies,6,0.5758,late
LC09_20220601_FSC43_63.235663423999895_-127.79118482562654.tif,0.4669318127329107,clear,rockies,6,0.0,late
LC09_20220601_FSC44_62.998119632954676_-125.87426958034885.tif,0.4631473669873923,clear,rockies,6,0.0,late
LC09_20220601_FSC44_63.55857642982597_-127.60157049849987.tif,0.4247802340911655,clear,rockies,6,0.0,late
LC09_20220601_FSC45_63.86983774958871_-128.09792392384708.tif,0.4787772248170601,clear,rockies,6,0.0,late
LC09_20220601_FSC46_63.47467802570764_-128.25129128573795.tif,0.4813569646719737,clear,rockies,6,0.0007,late
LC09_20220601_FSC47_63.68447975164486_-128.4099745213702.tif,0.4390898540209423,clear,rockies,6,0.0,late
LC09_20220601_FSC47_63.79514790754633_-127.501369019781.tif,0.4472953853840423,clear,rockies,6,0.0,late
LC09_20220601_FSC48_62.67130741614106_-127.8869572250386.tif,0.4730971911614897,clear,rockies,6,0.319,late
LC09_20220601_FSC48_62.829016613615394_-128.03495312361824.tif,0.480441336219872,clear,rockies,6,0.1347,late
LC09_20220601_FSC49_62.92017935917442_-128.09993820928338.tif,0.4730147497476539,clear,rockies,6,0.0955,late
LC09_20220601_FSC4_61.97982285232705_-127.08457822645681.tif,0.5285927596567064,clear,rockies,6,0.4878,late
LC09_20220601_FSC4_63.132598748631_-127.58480102572813.tif,0.5210042854085836,clear,rockies,6,0.0011,late
LC09_20220601_FSC4_63.319726296119825_-127.27107259125627.tif,0.5206550515895837,clear,rockies,6,0.0371,late
LC09_20220601_FSC54_62.4582197446923_-125.9158803470736.tif,0.4785032283449815,clear,rockies,6,0.0056,late
LC09_20220601_FSC56_62.58721438632247_-127.52991035275703.tif,0.4433807990138117,clear,rockies,6,0.0,late
LC09_20220601_FSC56_62.60822843487759_-127.49402153440322.tif,0.4680660767858099,clear,rockies,6,0.0,late
LC09_20220601_FSC56_62.69668645185557_-125.81253100374568.tif,0.4355663718763813,clear,rockies,6,0.0,late
LC09_20220601_FSC56_63.045254570316835_-126.13047482180012.tif,0.4571622035914991,clear,rockies,6,0.002,late
LC09_20220601_FSC57_62.69596513211129_-127.75526765736208.tif,0.4576500898596278,clear,rockies,6,0.0258,late
LC09_20220601_FSC57_63.04767641189977_-125.78762637758165.tif,0.4601894048037381,clear,rockies,6,0.0,late
LC09_20220601_FSC57_63.57644920736047_-128.67581615820225.tif,0.4751946377456216,clear,rockies,6,0.1921,late
LC09_20220601_FSC59_62.260782980466075_-128.5738262119627.tif,0.4701604892782256,clear,rockies,6,0.2221,late
LC09_20220601_FSC59_62.29983021691086_-128.74762367403633.tif,0.4820448278946694,clear,rockies,6,0.3765,late
LC09_20220601_FSC5_63.021609781521185_-127.68185175099063.tif,0.5247815561923158,clear,rockies,6,0.233,late
LC09_20220601_FSC61_62.30860388321177_-129.39479937662207.tif,0.3820953337515246,clear,rockies,6,0.8949,late
LC09_20220601_FSC61_62.48608348288503_-128.55665171609402.tif,0.4687725205313901,clear,rockies,6,0.1922,late
LC09_20220601_FSC62_62.35381857497002_-128.77134570424923.tif,0.4716623040892462,clear,rockies,6,0.7293,late
LC09_20220601_FSC62_63.17014748334218_-128.7911269764369.tif,0.457052997637604,clear,rockies,6,0.0,late
LC09_20220601_FSC64_63.30135307125528_-127.32590241481026.tif,0.42628566039937,clear,rockies,6,0.0001,late
LC09_20220601_FSC68_62.77450789728474_-126.26765302202854.tif,0.4289095155693765,clear,rockies,6,0.0,late
LC09_20220601_FSC69_62.15404727480383_-127.6682412961466.tif,0.4402731267217454,clear,rockies,6,0.0198,late
LC09_20220601_FSC69_62.28750827346057_-127.55036179098144.tif,0.4421754827171328,clear,rockies,6,0.1572,late
LC09_20220601_FSC69_63.10264483443739_-128.6808488391414.tif,0.4625672762478333,clear,rockies,6,0.0,late
LC09_20220601_FSC69_63.44963478721378_-128.4948818399446.tif,0.4427772434084762,clear,rockies,6,0.0,late
LC09_20220601_FSC6_63.11318455229443_-126.26079065801845.tif,0.5195478093431775,clear,rockies,6,0.1075,late
LC09_20220601_FSC71_63.08601465211459_-127.90915646508242.tif,0.4567859120342654,clear,rockies,6,0.0,late
LC09_20220601_FSC72_62.42795420313293_-125.7898299785367.tif,0.448712557680532,clear,rockies,6,0.0,late
LC09_20220601_FSC72_63.13143444638869_-127.94900394447447.tif,0.4500514840308364,clear,rockies,6,0.0,late
LC09_20220601_FSC73_62.64071420823604_-128.27467148222166.tif,0.4563966662627772,clear,rockies,6,0.0,late
LC09_20220601_FSC73_63.18882352214192_-128.27951638984834.tif,0.4286240649808508,clear,rockies,6,0.0002,late
LC09_20220601_FSC74_62.9162699629429_-128.22175968101220.tif,0.4700882393399016,clear,rockies,6,0.0,late
LC09_20220601_FSC75_62.59323176596894_-125.85500696765789.tif,0.4437492036046242,clear,rockies,6,0.0,late
LC09_20220601_FSC76_62.39291991204259_-126.74265362639146.tif,0.4301067736039908,clear,rockies,6,0.0082,late
LC09_20220601_FSC78_63.251524892555594_-127.85739953998247.tif,0.4378282059765107,clear,rockies,6,0.0,late
LC09_20220601_FSC78_63.34577762542946_-128.3661343700713.tif,0.4447630736650323,clear,rockies,6,0.0,late
LC09_20220601_FSC7_62.537254091693185_-128.01822342742165.tif,0.5187744937920797,clear,rockies,6,0.6604,late
LC09_20220601_FSC81_63.37800130486614_-128.3416492920158.tif,0.4358029786831784,clear,rockies,6,0.0038,late
LC09_20220601_FSC82_62.305339822179880_-129.4468252404279.tif,0.4281647542425401,clear,rockies,6,0.4952,late
LC09_20220601_FSC83_62.499997055180366_-127.61367890160847.tif,0.4490095636717979,clear,rockies,6,0.0,late
LC09_20220601_FSC84_63.489576854699465_-128.79472255500883.tif,0.4497029011651199,clear,rockies,6,0.0,late
LC09_20220601_FSC85_63.75881796781957_-128.3782650916547.tif,0.4565048002904863,clear,rockies,6,0.0,late
LC09_20220601_FSC87_62.471470907595354_-127.11443970956822.tif,0.4355410484154081,clear,rockies,6,0.0,late
LC09_20220601_FSC88_62.2974528094823_-126.9932145651617.tif,0.438942146613719,clear,rockies,6,0.0,late
LC09_20220601_FSC88_62.376196636131034_-128.92322037374893.tif,0.4331181489834249,clear,rockies,6,0.241,late
LC09_20220601_FSC89_63.029682947906565_-128.94623699700526.tif,0.4110925904069548,clear,rockies,6,0.1622,late
LC09_20220601_FSC89_63.23975457209985_-128.21193286276568.tif,0.4408618859453919,clear,rockies,6,0.0,late
LC09_20220601_FSC92_62.741426470835950_-126.27392839928388.tif,0.4583214375029378,clear,rockies,6,0.0,late
LC09_20220601_FSC95_63.07205935203688_-127.98895208620218.tif,0.4462042928078427,clear,rockies,6,0.0,late
LC09_20220601_FSC97_62.75482229517325_-127.89155537261188.tif,0.4553869188707977,clear,rockies,6,0.0,late
LC09_20220601_FSC97_62.86374523341483_-126.21222783288572.tif,0.4663032995053167,clear,rockies,6,0.0,late
LC09_20220601_FSC97_63.22817495593018_-127.55225457123608.tif,0.4562957465166292,clear,rockies,6,0.0,late
LC09_20220601_FSC97_63.236310001664755_-128.02286226002505.tif,0.459554318075799,clear,rockies,6,0.0003,late
LC09_20220601_FSC98_62.4119073463033160_-128.78200178636905.tif,0.4599170626083913,clear,rockies,6,0.2451,late
LC09_20220601_FSC98_63.029216205219580_-128.9886777649015.tif,0.4642679594361998,clear,rockies,6,0.0644,late
LC09_20220601_FSC98_63.05101515120917_-128.32659081897046.tif,0.4578595408575832,clear,rockies,6,0.0014,late
LC09_20220601_FSC98_63.37354971456913_-127.31074053278454.tif,0.4608464034181077,clear,rockies,6,0.0,late
LC09_20220601_FSC9_62.03412602722888_-127.930114491972930.tif,0.5110698758546068,clear,rockies,6,0.3995,late
LC09_20220601_FSC9_62.71582627326322_-126.67291647722978.tif,0.512198917116739,clear,rockies,6,0.0,late
LC09_20220601_FSC9_63.37463643047439_-125.9702591345629.tif,0.5214132818460945,clear,rockies,6,0.1565,late
LC09_20220807_FSC0_50.897604024447040_-116.9724689193193.tif,0.5326837809155952,clear,rockies,8,0.8412,summer
LC09_20220807_FSC0_51.05278310923235_-117.946416198411210.tif,0.5327053453589667,clear,rockies,8,0.9493,summer
LC09_20220807_FSC0_51.07158612346343_-116.80475236459688.tif,0.5326841064501827,clear,rockies,8,0.5871,summer
LC09_20220807_FSC0_51.24767738439809_-116.18180755498959.tif,0.5324100811670007,clear,rockies,8,0.1247,summer
LC09_20220807_FSC0_51.33484483331189_-118.280944434148.tif,0.5323901612840619,clear,rockies,8,0.968,summer
LC09_20220807_FSC0_51.41732146574045_-118.27365622975688.tif,0.5326007336256279,clear,rockies,8,0.9156,summer
LC09_20220807_FSC0_51.5269516779208060_-117.97457917965333.tif,0.53269392328716,clear,rockies,8,0.3361,summer
LC09_20220807_FSC0_51.902553493846874_-116.4586666642448.tif,0.5326562189123466,clear,rockies,8,0.0,summer
LC09_20220807_FSC0_52.1194940388042_-117.94979861712099.tif,0.5323825733282288,clear,rockies,8,0.1245,summer
LC09_20220807_FSC0_52.51906470945469_-116.97626028235061.tif,0.5326875844988563,clear,rockies,8,0.0224,summer
LC09_20220807_FSC11_51.62117428629945_-117.2166477642928.tif,0.5125771849903872,clear,rockies,8,0.0016,summer
LC09_20220807_FSC12_51.332889222090270_-117.78078083130116.tif,0.5102707874678354,clear,rockies,8,0.1699,summer
LC09_20220807_FSC12_51.349593517122166_-116.27014404076505.tif,0.508415166331446,clear,rockies,8,0.0127,summer
LC09_20220807_FSC12_51.542355059556996_-118.01580718863501.tif,0.5040075442396704,clear,rockies,8,0.2164,summer
LC09_20220807_FSC13_50.86666937510208_-117.058332893589780.tif,0.4783680616750831,clear,rockies,8,0.0092,summer
LC09_20220807_FSC13_51.70963425467876_-117.8636819492074.tif,0.4974376818088858,clear,rockies,8,0.0837,summer
LC09_20220807_FSC14_51.78829824474023_-116.33853143518421.tif,0.4953787743964766,clear,rockies,8,0.0103,summer
LC09_20220807_FSC16_51.02648756697018_-117.31270459281062.tif,0.510830198928207,clear,rockies,8,0.03,summer
LC09_20220807_FSC16_52.03383781079968_-116.76133512196371.tif,0.4992073241627209,clear,rockies,8,0.0044,summer
LC09_20220807_FSC17_52.09686004727483_-117.15431481758566.tif,0.4904653401164494,clear,rockies,8,0.0,summer
LC09_20220807_FSC1_51.08285946408907600_-117.557961595101930.tif,0.5274158177099283,clear,rockies,8,0.045,summer
LC09_20220807_FSC21_51.66976832284875000_-118.16277835083602.tif,0.491683497686631,clear,rockies,8,0.17,summer
LC09_20220807_FSC21_51.827170735178804_-117.631147007880710.tif,0.4724949243235787,clear,rockies,8,0.0011,summer
LC09_20220807_FSC22_52.08894158490306_-116.81880415032524.tif,0.4878701761122437,clear,rockies,8,0.0008,summer
LC09_20220807_FSC24_51.07919671751985_-117.71944706360013.tif,0.4747236221826621,clear,rockies,8,0.011,summer
LC09_20220807_FSC25_51.40249457684966_-116.39334803360474.tif,0.4787616496181566,clear,rockies,8,0.0093,summer
LC09_20220807_FSC28_51.178104242382716_-117.57908666128695.tif,0.4857371620315021,clear,rockies,8,0.0025,summer
LC09_20220807_FSC28_51.79060909945576_-116.48169794103221.tif,0.4741391192247106,clear,rockies,8,0.0578,summer
LC09_20220807_FSC29_50.86815960684008_-117.04595205008259.tif,0.487331056793047,clear,rockies,8,0.0792,summer
LC09_20220807_FSC29_51.2142614779563_-118.36125205402249.tif,0.471958351789451,clear,rockies,8,0.0081,summer
LC09_20220807_FSC29_52.64434047884469_-117.37123446746523.tif,0.4849785252290304,clear,rockies,8,0.0005,summer
LC09_20220807_FSC2_50.790355704164334_-116.99064379725036.tif,0.5185335308651882,clear,rockies,8,0.1678,summer
LC09_20220807_FSC2_51.5898133016401_-117.62479034639948.tif,0.5236199581856466,clear,rockies,8,0.0045,summer
LC09_20220807_FSC2_52.03319936667728_-118.08978796682176.tif,0.527304566530862,clear,rockies,8,0.0612,summer
LC09_20220807_FSC32_51.834063563020564_-116.19852647575381.tif,0.4979063452501718,clear,rockies,8,0.0007,summer
LC09_20220807_FSC33_51.567334277719134_-117.68147564117196.tif,0.4639362557578071,clear,rockies,8,0.0,summer
LC09_20220807_FSC34_51.30974970457152_-117.93628570307261.tif,0.4365922260523424,clear,rockies,8,0.0,summer
LC09_20220807_FSC35_51.757083730087494_-117.10140255397529.tif,0.47807827206817,clear,rockies,8,0.0006,summer
LC09_20220807_FSC36_51.163767644129386_-116.01564364665072.tif,0.4840326342897206,clear,rockies,8,0.0108,summer
LC09_20220807_FSC37_50.845045355512620_-117.30326529646715.tif,0.4680244221153116,clear,rockies,8,0.0153,summer
LC09_20220807_FSC37_51.13183379273626_-118.06056938157384.tif,0.4430848811696344,clear,rockies,8,0.0052,summer
LC09_20220807_FSC37_51.61605721431307_-116.04841051260235.tif,0.4729873514793778,clear,rockies,8,0.0003,summer
LC09_20220807_FSC39_50.79565981063407_-116.981805131952240.tif,0.4923769043139288,clear,rockies,8,0.0,summer
LC09_20220807_FSC39_51.09275518987701_-117.35510585358985.tif,0.4934374357703596,clear,rockies,8,0.0041,summer
LC09_20220807_FSC3_52.2846184166557250_-117.16464098400895.tif,0.5228732555241863,clear,rockies,8,0.0452,summer
LC09_20220807_FSC41_50.7888659262584300_-116.94511938858903.tif,0.466399490034178,clear,rockies,8,0.0007,summer
LC09_20220807_FSC41_50.878293604795196_-117.08170504997962.tif,0.4699183687112135,clear,rockies,8,0.0303,summer
LC09_20220807_FSC41_51.01889486559961_-116.08339409752539.tif,0.485775078816257,clear,rockies,8,0.0001,summer
LC09_20220807_FSC41_51.14864615548124_-116.0145084889188.tif,0.4599212658746058,clear,rockies,8,0.0001,summer
LC09_20220807_FSC41_51.44009879670329_-115.88650061966754.tif,0.4698198225759569,clear,rockies,8,0.0006,summer
LC09_20220807_FSC44_51.10128657372319_-117.994054955568130.tif,0.441443915301457,clear,rockies,8,0.0025,summer
LC09_20220807_FSC45_51.10214492186273_-118.06668136930058.tif,0.4582859234345464,clear,rockies,8,0.0086,summer
LC09_20220807_FSC47_51.13876619902069_-118.06579361750812.tif,0.4432059985330459,clear,rockies,8,0.0001,summer
LC09_20220807_FSC47_52.17034207925431_-117.20414622287554.tif,0.4624666467494342,clear,rockies,8,0.0,summer
LC09_20220807_FSC48_50.86349584824098_-117.338165974206490.tif,0.4691320335609834,clear,rockies,8,0.0082,summer
LC09_20220807_FSC51_50.902331875635674_-117.13365599290965.tif,0.459279795672815,clear,rockies,8,0.0062,summer
LC09_20220807_FSC51_51.10938350647968_-117.34735432583763.tif,0.4830678770947881,clear,rockies,8,0.0045,summer
LC09_20220807_FSC51_51.66876013352109_-117.8519618182704.tif,0.4581516019537441,clear,rockies,8,0.0074,summer
LC09_20220807_FSC51_52.44885105787533_-118.02697803281518.tif,0.4651605606206189,clear,rockies,8,0.0,summer
LC09_20220807_FSC52_51.70065956293545_-116.13112311579633.tif,0.4372119330846072,clear,rockies,8,0.0006,summer
LC09_20220807_FSC52_51.72455822427561_-116.57861310211727.tif,0.4776355744610162,clear,rockies,8,0.0068,summer
LC09_20220807_FSC53_51.23028324878772_-117.45117339629046.tif,0.4671271598204136,clear,rockies,8,0.0107,summer
LC09_20220807_FSC53_51.704498120920240_-117.88526284317898.tif,0.4734868516449876,clear,rockies,8,0.0164,summer
LC09_20220807_FSC57_50.96681863951965_-117.07675718097575.tif,0.4399986716476218,clear,rockies,8,0.0064,summer
LC09_20220807_FSC58_52.163230057095690_-116.97174524947262.tif,0.4541106617698391,clear,rockies,8,0.0003,summer
LC09_20220807_FSC5_51.18734906446446_-117.38718618227962.tif,0.5146551405190584,clear,rockies,8,0.0004,summer
LC09_20220807_FSC5_51.8978360269221_-118.04965845785986.tif,0.5134795674224799,clear,rockies,8,0.2907,summer
LC09_20220807_FSC5_52.57687736094888_-117.343443171259270.tif,0.5240125602467249,clear,rockies,8,0.0002,summer
LC09_20220807_FSC61_51.66193283153028_-117.78841180240809.tif,0.4597986375186914,clear,rockies,8,0.0053,summer
LC09_20220807_FSC62_51.15641509509415400_-116.29184105128952.tif,0.4288325113650647,clear,rockies,8,0.0023,summer
LC09_20220807_FSC62_51.214459517966034_-117.57403505692629.tif,0.428316792618893,clear,rockies,8,0.0,summer
LC09_20220807_FSC63_51.11078828436968_-117.349224109903250.tif,0.4746563660459795,clear,rockies,8,0.0049,summer
LC09_20220807_FSC63_51.178960082810875_-118.54504726657052.tif,0.4347367098964302,clear,rockies,8,0.0002,summer
LC09_20220807_FSC63_51.65837120800619_-117.78263696702874.tif,0.4306787615585141,clear,rockies,8,0.0,summer
LC09_20220807_FSC64_52.64400597284038_-117.40057730585454.tif,0.4506393644400248,clear,rockies,8,0.0,summer
LC09_20220807_FSC65_50.83523782956537_-117.04840052178896.tif,0.4498477139535757,clear,rockies,8,0.0001,summer
LC09_20220807_FSC67_51.78156567475606_-118.18607862026215.tif,0.428857696980139,clear,rockies,8,0.0004,summer
LC09_20220807_FSC69_52.27056731326506_-117.80574703528634.tif,0.4459784422057684,clear,rockies,8,0.0,summer
LC09_20220807_FSC72_51.03710292616556_-117.70213529811006.tif,0.442300134370328,clear,rockies,8,0.0001,summer
LC09_20220807_FSC72_51.80464423782535_-117.01981065439023.tif,0.4372760528977296,clear,rockies,8,0.0014,summer
LC09_20220807_FSC74_51.199336069240715_-117.57883289615502.tif,0.4223903547392141,clear,rockies,8,0.0,summer
LC09_20220807_FSC74_52.27311129180627_-117.80975238222773.tif,0.4375818332952536,clear,rockies,8,0.0,summer
LC09_20220807_FSC76_50.77284227945915_-116.81756641062378.tif,0.4549938959593372,clear,rockies,8,0.0,summer
LC09_20220807_FSC78_50.95703428312682_-117.37330995407402.tif,0.4246869069481391,clear,rockies,8,0.0,summer
LC09_20220807_FSC78_51.063432310269704_-117.33604164484186.tif,0.4542444663506939,clear,rockies,8,0.001,summer
LC09_20220807_FSC78_51.572704260473856_-118.3461149147104.tif,0.4462884456114219,clear,rockies,8,0.0001,summer
LC09_20220807_FSC79_50.81032394528856_-116.97932683530406.tif,0.4398643952944968,clear,rockies,8,0.0012,summer
LC09_20220807_FSC79_51.75996721166285_-116.28621571325164.tif,0.4335342486125115,clear,rockies,8,0.0021,summer
LC09_20220807_FSC81_51.698386568741945_-116.80433271002845.tif,0.4465128576095885,clear,rockies,8,0.0,summer
LC09_20220807_FSC82_52.530839728804864_-117.31480203736906.tif,0.4476503192797413,clear,rockies,8,0.0036,summer
LC09_20220807_FSC83_50.76182433978917_-116.87343806375765.tif,0.4419534786119002,clear,rockies,8,0.0,summer
LC09_20220807_FSC83_50.79217482672803_-116.93227103045038.tif,0.4374722134028344,clear,rockies,8,0.0002,summer
LC09_20220807_FSC83_51.32650514985894_-117.88659410775115.tif,0.4523863235462033,clear,rockies,8,0.0001,summer
LC09_20220807_FSC84_50.79314801907104_-116.93429855605389.tif,0.4280462702032911,clear,rockies,8,0.0002,summer
LC09_20220807_FSC84_50.96089386499883_-117.51364904475267.tif,0.4180484673802253,clear,rockies,8,0.0005,summer
LC09_20220807_FSC84_52.206741976513236_-117.60224971399664.tif,0.4298579444994131,clear,rockies,8,0.0,summer
LC09_20220807_FSC86_51.78391372350175_-118.21872852833202.tif,0.4387119029503302,clear,rockies,8,0.0005,summer
LC09_20220807_FSC88_51.20310920589546_-117.480505424093820.tif,0.4427377536784921,clear,rockies,8,0.0,summer
LC09_20220807_FSC8_51.81878877760179_-116.54077455048662.tif,0.5147139008575345,clear,rockies,8,0.0202,summer
LC09_20220807_FSC91_51.07517071889436_-117.64215295655548.tif,0.4465197884915346,clear,rockies,8,0.0,summer
LC09_20220807_FSC92_51.27473681965763_-117.94893113755761.tif,0.4530763173594117,clear,rockies,8,0.0008,summer
LC09_20220807_FSC92_52.112938515502854_-117.25359791272338.tif,0.4558771641246766,clear,rockies,8,0.001,summer
LC09_20220807_FSC92_52.19294973001965_-117.88758175936587.tif,0.4430030169851765,clear,rockies,8,0.0,summer
LC09_20220807_FSC93_51.216946288262456_-118.46228924100969.tif,0.437325669512579,clear,rockies,8,0.0,summer
LC09_20220807_FSC94_52.2110028897407_-117.5839140530864.tif,0.4520580466899456,clear,rockies,8,0.0,summer
LC09_20220807_FSC95_51.27778097377806400_-117.94509465650479.tif,0.440094892793562,clear,rockies,8,0.0,summer
LC09_20220807_FSC95_52.2598578850424150_-117.82978171646138.tif,0.4495228299630391,clear,rockies,8,0.0,summer
LC09_20220807_FSC95_52.54991764009955_-117.32555546029647.tif,0.4575890307710011,clear,rockies,8,0.0,summer
LC09_20220807_FSC97_51.1949637881912240_-117.53648395799651.tif,0.4515281998421882,clear,rockies,8,0.0,summer
LC09_20220807_FSC9_51.94402325915164_-116.61274449314315.tif,0.5168125481006515,clear,rockies,8,0.0017,summer
LC09_20220810_FSC0_51.22655263432893_-124.20046292782892.tif,0.5326875844988563,clear,rockies,8,0.2596,summer
LC09_20220810_FSC0_51.432251518507925_-125.72350720934662.tif,0.5326875844988563,clear,rockies,8,0.8323,summer
LC09_20220810_FSC0_51.6073899683217260_-124.77138452007110.tif,0.5326875844988563,clear,rockies,8,0.902,summer
LC09_20220810_FSC0_51.617572986856665_-123.420617730918080.tif,0.5326875844988563,clear,rockies,8,0.6643,summer
LC09_20220810_FSC0_51.63980286007788_-124.939341846082.tif,0.5326875844988563,clear,rockies,8,0.9642,summer
LC09_20220810_FSC0_51.70852897755549_-125.77737578134192.tif,0.5326875844988563,clear,rockies,8,0.8448,summer
LC09_20220810_FSC0_51.80290448304439_-123.27324154320056.tif,0.5326875844988563,clear,rockies,8,0.5521,summer
LC09_20220810_FSC0_51.917622438371005_-125.26844123893669.tif,0.5326875844988563,clear,rockies,8,0.9602,summer
LC09_20220810_FSC0_52.001901349127785_-125.11272639527974.tif,0.5326875844988563,clear,rockies,8,0.905,summer
LC09_20220810_FSC0_52.397679072846590_-124.93896179492074.tif,0.5326875844988563,clear,rockies,8,0.7609,summer
