filename,r2,rmse
LC09_20220601_FSC0_62.112079200770296_-127.29199586477529.tif,0.0,0.8061749935150146
LC09_20220601_FSC0_62.166221170268216_-128.57247850885486.tif,0.0,0.06122004985809326
LC09_20220601_FSC0_62.18421532808711_-127.47028563086914.tif,0.0,0.0005795317119918764
LC09_20220601_FSC0_62.51065455503091_-126.62859103284484.tif,0.0,0.032877810299396515
LC09_20220601_FSC0_63.009966293716010_-126.41165449350738.tif,0.0,0.0070877824909985065
LC09_20220601_FSC0_63.35048562984995_-125.15032873232323.tif,0.0,0.9147031903266907
LC09_20220601_FSC0_63.39721054291927_-128.8152481958677.tif,0.0,0.16025996208190918
LC09_20220601_FSC0_63.40509348262548_-125.21663473896167.tif,0.0,0.9933927655220032
LC09_20220601_FSC0_63.59580179781564_-126.46292081098139.tif,0.0,0.0006707293796353042
LC09_20220601_FSC0_63.66577994109205000_-126.75110469701099.tif,0.0,0.09077657759189606
LC09_20220601_FSC100_62.04035087293904_-128.04657542362335.tif,0.0,0.001881912350654602
LC09_20220601_FSC100_62.119464514344465_-127.06124751576114.tif,0.0,0.0038962564431130886
LC09_20220601_FSC100_62.1638737182861_-126.18671681942135.tif,0.0,0.017800895497202873
LC09_20220601_FSC100_62.346168982088685_-127.21285458268186.tif,0.0,0.0010354549158364534
LC09_20220601_FSC100_62.46425075924468_-127.23135922918433.tif,0.0,0.009021248668432236
LC09_20220601_FSC100_62.74117720455269_-127.83799399489281.tif,0.0,0.001070684171281755
LC09_20220601_FSC100_62.756773342141045_-126.3596412477801.tif,0.0,0.00472107483074069
LC09_20220601_FSC100_62.763096768181526_-126.38382543543841.tif,0.0,0.01833684742450714
LC09_20220601_FSC100_62.94186672254656_-127.74198920487426.tif,0.0,0.0007796494755893946
LC09_20220601_FSC100_62.98155974088732_-129.1812839780114.tif,0.0,0.0026868279092013836
LC09_20220601_FSC11_62.63471586863044_-125.60088963706427.tif,0.2106628346361551,0.24743393063545227
