filename,r2,rmse
LC08_20200903_FSC0_46.229171825122904_6.226811627565993.tif,0.0,0.01774495653808117
LC08_20200903_FSC0_46.3271152064935_6.941766860253188.tif,0.0,0.29283180832862854
LC08_20200903_FSC0_46.397913295982136_7.0636902030360895.tif,0.0,0.01745021529495716
LC08_20200903_FSC0_46.4744660272946_6.326528815322029.tif,0.0,0.06225757673382759
LC08_20200903_FSC0_46.51094902004237_6.388971198659021.tif,0.0,0.029433412477374077
LC08_20200903_FSC0_46.57854917412263_7.063625168947712.tif,0.0,0.044071000069379807
LC08_20200903_FSC0_46.644456894274704_6.827647448318006.tif,0.0,0.018678221851587296
LC08_20200903_FSC0_46.66151367281734_6.6108190668140905.tif,0.0,0.008436408825218678
LC08_20200903_FSC0_46.73242626824946_6.388945559804419.tif,0.0,0.23110723495483398
LC08_20200903_FSC0_46.745116722757180_6.469302542349829.tif,0.0,0.030146336182951927
LC08_20200903_FSC12_45.91465399339645_7.0727607039940965.tif,0.7849887646419662,0.1435500979423523
LC08_20200903_FSC13_45.90643774756561_7.0667054085449035.tif,0.8472111043859651,0.12338422983884811
LC08_20200903_FSC13_46.080567648062605_6.895141697767657.tif,0.7762117541659308,0.142278790473938
LC08_20200903_FSC15_45.90659408018292_7.067195189193482.tif,0.7769146916204493,0.1594161093235016
LC08_20200903_FSC15_46.073284455023426_6.897504250565948.tif,0.6632759980157277,0.19641602039337158
LC08_20200903_FSC16_46.132387628579350_6.899097673376589.tif,0.7482293413450594,0.18167518079280853
LC08_20200903_FSC16_46.29951582614285_7.1729293434405790.tif,0.127528229741942,0.33654916286468506
LC08_20200903_FSC16_46.30007022773325_7.1611553656342695.tif,0.3422619950359497,0.2935866415500641
LC08_20200903_FSC18_45.905326419613665_7.064204646954360.tif,0.8458358499284081,0.1441381573677063
LC08_20200903_FSC19_45.921369817716275_7.068738460441299.tif,0.8564495067157696,0.1398783177137375
LC08_20200903_FSC1_46.305210703158565_7.216417860561647.tif,-0.9213582530370543,0.12519212067127228
LC08_20200903_FSC21_46.10268297197576_6.898597895512463.tif,0.7527728857546226,0.18853944540023804
LC08_20200903_FSC23_46.09509808520188_6.89358319394291.tif,0.5739671424185183,0.2552952468395233
LC08_20200903_FSC23_46.238805857023664_7.203471277266577.tif,0.04979391788737686,0.38988518714904785
LC08_20200903_FSC23_46.301183747860996_7.200784191339788.tif,0.8100051076656095,0.17276573181152344
LC08_20200903_FSC25_46.120697462726994_6.923959128411248.tif,0.32885130766133297,0.33119356632232666
LC08_20200903_FSC27_46.30096358603485_7.1998206928164805.tif,0.820449018276928,0.1778317093849182
LC08_20200903_FSC27_46.30986374450905_7.21553133384933.tif,0.33008039017569524,0.3495575487613678
LC08_20200903_FSC2_46.01658761257483_7.03223070500208.tif,0.2398448975837889,0.135260671377182
LC08_20200903_FSC2_46.21758266041795_7.0787625277023345.tif,0.11579431356495662,0.14017076790332794
LC08_20200903_FSC32_46.16180393610929_6.937956094162657.tif,0.884756955868948,0.15138183534145355
LC08_20200903_FSC32_46.30038071203549_7.1703119858041470.tif,-0.08464042154810447,0.4772678017616272
LC08_20200903_FSC33_45.91821539284602_7.0687950607688945.tif,0.9285456589636596,0.12162156403064728
LC08_20200903_FSC33_46.30042248323891_7.167528534259811.tif,-0.1593251708402854,0.49532777070999146
LC08_20200903_FSC33_46.300552440421484_7.167356107856006.tif,-0.15041910255831992,0.4934215247631073
LC08_20200903_FSC34_46.32369791448597_7.203047640536383.tif,-0.011601893318937018,0.44901278614997864
LC08_20200903_FSC35_45.91988860000841_7.06763382600329.tif,0.9247216927789692,0.1263749748468399
LC08_20200903_FSC37_46.09632222220017_6.891416881855687.tif,0.5340010708502554,0.30650246143341064
LC08_20200903_FSC39_45.933452006431130_7.060484926781562.tif,0.8156715357645089,0.19641424715518951
LC08_20200903_FSC3_46.139648116490314_6.935993933009952.tif,0.7388698543648171,0.08086955547332764
LC08_20200903_FSC3_46.297544913555065_7.171645631817066.tif,0.1128939817533956,0.14858584105968475
LC08_20200903_FSC42_46.1644686204874_6.941208559720163.tif,0.850630232037467,0.1807415634393692
LC08_20200903_FSC45_46.32755149711748_7.23145112447412.tif,0.6506876199260128,0.27011117339134216
LC08_20200903_FSC4_45.909098780961216_7.0705003006782990.tif,0.31681030961232004,0.11416469514369965
LC08_20200903_FSC5_46.225387292747270_7.132068461598679.tif,-0.051616417579615215,0.20505018532276154
LC08_20200903_FSC66_46.31408359845626_7.215690789581674.tif,0.3203036158833913,0.3785450756549835
LC08_20200903_FSC68_46.313470349632404_7.218160956091115.tif,0.3654411765570954,0.3594622015953064
LC08_20200903_FSC6_46.108675312803_6.9032036097822065.tif,-0.10859086335565249,0.23564106225967407
LC08_20200903_FSC78_46.314287783539214_7.218355479687734.tif,0.1306792026948672,0.370157390832901
LC08_20200903_FSC78_46.31490138503092_7.217845838734813.tif,0.13103844025278877,0.3700809180736542
LC08_20200903_FSC8_46.299037303494984_7.201557613613676500.tif,0.7690912418720184,0.11840510368347168
LC08_20200903_FSC91_45.921822579919095_7.055875202018133.tif,-1.1124313295082913,0.3559783399105072
LC08_20200903_FSC98_45.98301338380303_7.025400902148329.tif,-5.4183776103929695,0.2522154748439789
LC08_20200903_FSC98_45.98417811474135_7.020534386922945.tif,-3.715974019491739,0.190959632396698
LC08_20200903_FSC98_45.98443868964232_7.020137224443121.tif,-5.716687304377674,0.22789429128170013
LC08_20200903_FSC98_45.984452862910196_7.020999286251038.tif,-3.781460399477414,0.19228088855743408
LC08_20200903_FSC9_45.92038184009985_7.0715630692057490.tif,0.8231153352217446,0.11613713949918747
LC08_20201030_FSC0_46.11777810836254_7.3941955095312375.tif,0.0,0.16840337216854095
LC08_20201030_FSC0_46.13596800250838_7.079744480050149.tif,0.0,0.1265413612127304
LC08_20201030_FSC0_46.2622262423312_7.8200188424476975.tif,0.0,0.20293356478214264
LC08_20201030_FSC0_46.33615583276348_7.511978781793474.tif,0.0,0.18129293620586395
LC08_20201030_FSC0_46.3470488391626460_6.966170495300959.tif,0.0,0.11534620821475983
LC08_20201030_FSC0_46.571388219572874_6.4518450930750335.tif,0.0,0.1599397212266922
LC08_20201030_FSC0_46.64971648291164_7.5751276127857640.tif,0.0,0.1642657220363617
LC08_20201030_FSC0_46.70726264555332_7.63673289084528900.tif,0.0,0.16586148738861084
LC08_20201030_FSC0_46.77055340663864_6.802006893543411.tif,0.0,0.30874329805374146
LC08_20201030_FSC0_46.97184070693525_7.059394178133813.tif,0.0,0.3094576299190521
LC08_20201030_FSC100_45.9652320711504_7.716069017529438.tif,0.0,0.06675830483436584
LC08_20201030_FSC100_46.038086235433845_7.351057541651399.tif,0.0,0.5783506035804749
LC08_20201030_FSC100_46.05646075213562_7.4474949857658554.tif,0.0,0.2592894732952118
LC08_20201030_FSC100_46.152011408439435_7.530962886597717.tif,0.0,0.17334038019180298
LC08_20201030_FSC100_46.15830158373904_7.5220714975978730.tif,0.0,0.17451074719429016
LC08_20201030_FSC100_46.327143071428160_7.2788904367580285.tif,0.0,0.4438621401786804
LC08_20201030_FSC100_46.36525446837006_7.4829958438558055.tif,0.0,0.5062649250030518
LC08_20201030_FSC100_46.37210584740321_7.574340730079537.tif,0.0,0.5318272113800049
LC08_20201030_FSC100_46.5920631683692860_8.614008467220632.tif,0.0,0.17675748467445374
LC08_20201030_FSC100_46.604700715121570_8.455589023708404.tif,0.0,0.24905729293823242
LC08_20201030_FSC11_46.0290897499872360_7.024408452943015.tif,-0.4849701407781184,0.3331260085105896
LC08_20201030_FSC11_46.25311984826336_7.9471874737304290.tif,0.07706074492443271,0.27341362833976746
LC08_20201030_FSC11_46.525284326714505_7.5466245069637720.tif,-0.557752399291934,0.36759015917778015
LC08_20201030_FSC12_46.16064428557780_8.146731595921018.tif,0.19057545281760768,0.2760425806045532
LC08_20201030_FSC12_46.339155978892265_7.4938614348219890.tif,0.2921135208671092,0.2473526895046234
LC08_20201030_FSC12_46.506484496209320_8.826885866700175.tif,-1.1600780616390867,0.42974403500556946
LC08_20201030_FSC12_46.511731391976944_7.869392102952061.tif,-2.8289023523383396,0.5419176816940308
LC08_20201030_FSC14_46.44948655679165_7.37946088849995.tif,-0.42685746692185633,0.4010730981826782
LC08_20201030_FSC17_46.75464926631181_8.299003127973835.tif,-3.3540514753540105,0.7645348310470581
LC08_20201030_FSC19_45.91211721961724_7.212325111934728.tif,0.09962344673321644,0.3271326720714569
LC08_20201030_FSC1_45.94755130056429_7.097607744356206.tif,-9.075193536891293,0.2723272740840912
LC08_20201030_FSC1_46.171255110403486_8.061264195532265.tif,-17.642034611953942,0.25778576731681824
LC08_20201030_FSC22_46.69596927090959_8.140857813544537.tif,-2.9860828878130437,0.7500710487365723
LC08_20201030_FSC23_46.011576290151380_7.718793205470712.tif,0.8331637210198809,0.167260080575943
LC08_20201030_FSC25_46.50754130135009_8.492581275481465.tif,0.06706141074358285,0.3951178193092346
LC08_20201030_FSC25_46.74654888238675_8.28440125817233.tif,0.006898683916459092,0.38981109857559204
LC08_20201030_FSC26_46.40258916739404_7.662221876075919.tif,-0.3096567769200602,0.45893222093582153
LC08_20201030_FSC29_45.99257108677623_7.081540548827615.tif,0.26167140736697114,0.3635786771774292
LC08_20201030_FSC29_46.13938146731007_7.611581537553557.tif,0.09817025547690039,0.3892883062362671
LC08_20201030_FSC29_46.310061845342915_7.292005273323535.tif,0.4869949776149375,0.29876068234443665
LC08_20201030_FSC29_46.5221310352036_8.740389694023618.tif,0.26157347648933316,0.3758731484413147
LC08_20201030_FSC29_46.678600318061655_8.107458359913238.tif,-0.7237504898382323,0.5580243468284607
LC08_20201030_FSC2_46.26848704023636_8.0430733378439530.tif,-0.2617006858443873,0.1560407280921936
LC08_20201030_FSC2_46.590363802173265_7.603330742948658.tif,-2.9832875523654225,0.2616758942604065
LC08_20201030_FSC31_46.34974810055513_7.506235389825671.tif,-0.15559673849447586,0.4681267738342285
LC08_20201030_FSC31_46.54092986995315_8.84117747933266.tif,0.5888072174399404,0.282018780708313
LC08_20201030_FSC33_46.18788144810223_6.823846523638449.tif,0.05891460008253202,0.4067290127277374
LC08_20201030_FSC33_46.197094257226134_7.476992082443194.tif,0.42820086283457537,0.3442760109901428
LC08_20201030_FSC37_46.111406273821466_7.53323130727954.tif,-0.009768388365665848,0.45884233713150024
LC08_20201030_FSC37_46.124390655726025_7.771297820892706.tif,0.13690843333445157,0.42305296659469604
