filename,r2,rmse,region,checkpoint_name
LC09_20220807_FSC53_51.23028324878772_-117.45117339629046.tif,0.9684213822420364,0.0830789282917976,rockies,216tcxve
LC09_20220807_FSC53_51.704498120920240_-117.88526284317898.tif,0.979086282619111,0.0685164406895637,rockies,216tcxve
LC09_20220807_FSC57_50.96681863951965_-117.07675718097575.tif,0.9302204081901428,0.1156198754906654,rockies,216tcxve
LC09_20220807_FSC58_52.163230057095690_-116.97174524947262.tif,0.9725179316469772,0.0748880803585052,rockies,216tcxve
LC09_20220807_FSC5_51.18734906446446_-117.38718618227962.tif,0.8212240878948387,0.0860461667180061,rockies,216tcxve
LC09_20220807_FSC5_51.8978360269221_-118.04965845785986.tif,0.7634445372732448,0.0901566818356514,rockies,216tcxve
LC09_20220807_FSC5_52.57687736094888_-117.343443171259270.tif,0.974090044464328,0.0359427481889724,rockies,216tcxve
LC09_20220807_FSC61_51.66193283153028_-117.78841180240809.tif,0.8915387475454188,0.1489067524671554,rockies,216tcxve
LC09_20220807_FSC62_51.15641509509415400_-116.29184105128952.tif,0.9450800507172752,0.0982566550374031,rockies,216tcxve
LC09_20220807_FSC62_51.214459517966034_-117.57403505692629.tif,0.9510063145742642,0.0927740782499313,rockies,216tcxve
LC09_20220807_FSC63_51.11078828436968_-117.349224109903250.tif,0.9776865366747584,0.0692633762955665,rockies,216tcxve
LC09_20220807_FSC63_51.178960082810875_-118.54504726657052.tif,0.8935542944674131,0.1378920972347259,rockies,216tcxve
LC09_20220807_FSC63_51.65837120800619_-117.78263696702874.tif,0.8186868931307698,0.1780290156602859,rockies,216tcxve
LC09_20220807_FSC64_52.64400597284038_-117.40057730585454.tif,0.9272749419537544,0.1173619776964187,rockies,216tcxve
LC09_20220807_FSC65_50.83523782956537_-117.04840052178896.tif,0.9654559541617588,0.080271802842617,rockies,216tcxve
LC09_20220807_FSC67_51.78156567475606_-118.18607862026215.tif,0.9418173262433605,0.0973127633333206,rockies,216tcxve
LC09_20220807_FSC69_52.27056731326506_-117.80574703528634.tif,0.9119282263996156,0.1239177286624908,rockies,216tcxve
LC09_20220807_FSC72_51.03710292616556_-117.70213529811006.tif,0.9210038926671696,0.1115103363990783,rockies,216tcxve
LC09_20220807_FSC72_51.80464423782535_-117.01981065439023.tif,0.9159139099469312,0.1136509776115417,rockies,216tcxve
LC09_20220807_FSC74_51.199336069240715_-117.57883289615502.tif,0.8445896005153222,0.1451973617076873,rockies,216tcxve
